	created_at	text	source	retweet_count	favorite_count	year	month	day
616	2022-06-28 04:36:02	Κορονοϊός: Πάνω από 20.000 κρούσματα αναμένονται σήμερα – Υπάρχει πιθανότητα για νέα μέτρα; -…  	"<a href=""https://dete.gr/"" rel=""nofollow"">dete autopost</a>"	0	0	2022	6	28
617	2022-06-28 04:28:33	Κορονοϊός: Γιατί «βλέπει» περισσότερα από 20.000 κρούσματα σήμερα ο Γκίκας Μαγιορκίνης  	"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>"	0	0	2022	6	28
618	2022-06-28 04:26:49	Κορονοϊός: Πάνω από 20.000 κρούσματα αναμένονται σήμερα - Ποια η ποια η πιθανότητα για νέα μέτρα  	"<a href=""https://www.echobox.com"" rel=""nofollow"">Echobox</a>"	0	0	2022	6	28
619	2022-06-28 04:21:17	Κορονοϊός: Γιατί «βλέπει» περισσότερα από 20.000 κρούσματα σήμερα ο Γκίκας Μαγιορκίνης  	"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>"	0	0	2022	6	28
620	2022-06-28 04:19:13	"Κορονοϊός: Γιατί «βλέπει» περισσότερα από 20.000 κρούσματα σήμερα ο Γκίκας Μαγιορκίνης 
 "	"<a href=""https://www.tromaktiko.gr"" rel=""nofollow"">auto-tromaktiko</a>"	0	0	2022	6	28
621	2022-06-28 04:19:00	RT @VePZVughT9Iapw2: Για τους νεκρούς φταίνε οι νεκροί, για τους σεισμους οι σεισμοπαθείς, για τις πλημμύρες οι πλημμυροπαθεις, για την ακρ…	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	152	0	2022	6	28
622	2022-06-28 04:18:59	RT @Neolaia_Syriza: Από το 6% στο 24% ο ΦΠΑ στις μάσκες με τροπολογία της κυβέρνησης. Μάλλον τελείωσε η πανδημία κι ας έχουμε 10.000 κρούσμ…	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	17	0	2022	6	28
623	2022-06-28 04:11:31	RT @VePZVughT9Iapw2: Θετικός στην Κεραμεως ο κορονοιος	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	19	0	2022	6	28
624	2022-06-28 04:10:42	RT @VePZVughT9Iapw2: Για τους νεκρούς φταίνε οι νεκροί, για τους σεισμους οι σεισμοπαθείς, για τις πλημμύρες οι πλημμυροπαθεις, για την ακρ…	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	152	0	2022	6	28
625	2022-06-28 04:01:18	RT @VePZVughT9Iapw2: Για τους νεκρούς φταίνε οι νεκροί, για τους σεισμους οι σεισμοπαθείς, για τις πλημμύρες οι πλημμυροπαθεις, για την ακρ…	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	152	0	2022	6	28
626	2022-06-28 03:43:35	Για να καταλάβω, η #Kεραμεως δεν πήγε χθες το απόγευμα σε εκδήλωση του υπ.Παιδείας επειδή βρέθηκε θετική στον ιό αλ…  	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	7	17	2022	6	28
627	2022-06-28 03:13:44	RT @VePZVughT9Iapw2: Για τους νεκρούς φταίνε οι νεκροί, για τους σεισμους οι σεισμοπαθείς, για τις πλημμύρες οι πλημμυροπαθεις, για την ακρ…	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	152	0	2022	6	28
628	2022-06-28 02:54:21	RT @VePZVughT9Iapw2: Για τους νεκρούς φταίνε οι νεκροί, για τους σεισμους οι σεισμοπαθείς, για τις πλημμύρες οι πλημμυροπαθεις, για την ακρ…	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	152	0	2022	6	28
629	2022-06-28 02:12:33	RT @Kalhas821: Η Πορτογαλία με 95% #εμβολιασμενοι σέρνει το χορό του 6ου κύματος ακολουθεί η υπόλοιπη ευρωζώνη με 77% εμβολιασμένους κ Σερβ…	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	68	0	2022	6	28
630	2022-06-28 01:40:06	RT @VePZVughT9Iapw2: Για τους νεκρούς φταίνε οι νεκροί, για τους σεισμους οι σεισμοπαθείς, για τις πλημμύρες οι πλημμυροπαθεις, για την ακρ…	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	152	0	2022	6	28
631	2022-06-28 01:19:14	"Κορονοϊός – Η γεωγραφική κατανομή των 7.682 κρουσμάτων: 4.475 στην Αττική – 865 στην Κρήτη 
 "	"<a href=""https://www.tromaktiko.gr"" rel=""nofollow"">auto-tromaktiko</a>"	0	0	2022	6	28
632	2022-06-28 00:21:56	Κορονοϊός: Αύριο αναμένουμε πάνω από 20.000 κρούσματα -  	"<a href=""https://www.bizznews.gr"" rel=""nofollow"">Bizznews.gr</a>"	0	0	2022	6	28
633	2022-06-28 00:14:07	Κορονοϊός: Αύριο αναμένουμε πάνω από 20.000 κρούσματα -  	"<a href=""https://entermessinia.gr"" rel=""nofollow"">entermessinia</a>"	0	0	2022	6	28
634	2022-06-28 00:01:13	RT @VePZVughT9Iapw2: Για τους νεκρούς φταίνε οι νεκροί, για τους σεισμους οι σεισμοπαθείς, για τις πλημμύρες οι πλημμυροπαθεις, για την ακρ…	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	152	0	2022	6	28
635	2022-06-27 23:24:32	RT @nikolaslive: Εφυγε μολις καταγγελια στον ΕΜΑ απο πλευρας μου σχετικα με την αποφαση της ΕΕΕ για την 4η δοση εμβολιου ενω λενε στο pdf ε…	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	20	0	2022	6	27
636	2022-06-27 22:34:18	"RT @documentonews: 🔴 Για την κυβερνητική μονοφωνία των καναλιών φταίει ο... κορονοϊός
 
Ερώτηση του δημοσιογράφου του documentonews, Μηνά Κ…"	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	22	0	2022	6	27
637	2022-06-27 22:17:50	RT @VePZVughT9Iapw2: Θετικός στην Κεραμεως ο κορονοιος	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	19	0	2022	6	27
638	2022-06-27 22:15:37	RT @VePZVughT9Iapw2: Για τους νεκρούς φταίνε οι νεκροί, για τους σεισμους οι σεισμοπαθείς, για τις πλημμύρες οι πλημμυροπαθεις, για την ακρ…	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	152	0	2022	6	27
639	2022-06-27 22:14:32	RT @VePZVughT9Iapw2: Για τους νεκρούς φταίνε οι νεκροί, για τους σεισμους οι σεισμοπαθείς, για τις πλημμύρες οι πλημμυροπαθεις, για την ακρ…	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	152	0	2022	6	27
640	2022-06-27 22:10:08	"RT @documentonews: 🔴 Για την κυβερνητική μονοφωνία των καναλιών φταίει ο... κορονοϊός
 
Ερώτηση του δημοσιογράφου του documentonews, Μηνά Κ…"	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	22	0	2022	6	27
641	2022-06-27 21:58:33	RT @VePZVughT9Iapw2: Για τους νεκρούς φταίνε οι νεκροί, για τους σεισμους οι σεισμοπαθείς, για τις πλημμύρες οι πλημμυροπαθεις, για την ακρ…	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	152	0	2022	6	27
642	2022-06-27 21:57:44	RT @VePZVughT9Iapw2: Θετικός στην Κεραμεως ο κορονοιος	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	19	0	2022	6	27
643	2022-06-27 21:56:30	RT @TheLefteris: Θετικός στην Κεραμέως ο κορονοϊός.	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	5	0	2022	6	27
644	2022-06-27 21:50:34	RT @VePZVughT9Iapw2: Για τους νεκρούς φταίνε οι νεκροί, για τους σεισμους οι σεισμοπαθείς, για τις πλημμύρες οι πλημμυροπαθεις, για την ακρ…	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	152	0	2022	6	27
645	2022-06-27 21:46:48	"RT @documentonews: 🔴 Για την κυβερνητική μονοφωνία των καναλιών φταίει ο... κορονοϊός
 
Ερώτηση του δημοσιογράφου του documentonews, Μηνά Κ…"	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	22	0	2022	6	27
646	2022-06-27 21:46:38	εμ.... -&gt; Κορονοϊός - Γαλλία: Επιστρέφουν οι μάσκες στα ΜΜΜ όσο αυξάνονται τα κρούσματα  	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	4	2022	6	27
647	2022-06-27 21:44:55	RT @vimapress: Κορονοϊός - Μαγιορκίνης: Παραπάνω από 20.000 κρούσματα την Τρίτη-- 	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	1	0	2022	6	27
648	2022-06-27 21:44:43	"RT @nikolaslive: Φετος δεν κολλαμε #κορονοιος με τη μουσικη? κοιτα πως αλλαζει ο ιος μεταξυ 2021 κ 2022 .
Αξιολυπητε Υπουργε Πλευρη έχεις κ…"	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1	0	2022	6	27
649	2022-06-27 21:40:07	RT @VePZVughT9Iapw2: Για τους νεκρούς φταίνε οι νεκροί, για τους σεισμους οι σεισμοπαθείς, για τις πλημμύρες οι πλημμυροπαθεις, για την ακρ…	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	152	0	2022	6	27
650	2022-06-27 21:29:03	RT @TheDeerCynical: Τρίτη συνεχόμενη μέρα που αυξάνονται οι διασωληνομένοι. Από 88 το ελάχιστο πήγε 97 σήμερα. Επίσης, η θετικότητα ξεπέρασ…	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	4	0	2022	6	27
651	2022-06-27 21:28:25	RT @grtimes_: Σαρηγιάννης: Τα μοντέλα «δείχνουν» 25.000 κρούσματα ημερησίως έως τις 15 Ιουλίου -  	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	2	0	2022	6	27
652	2022-06-27 21:24:48	"RT @xoristrastimesi: Ελλάδα:
Θετικότητα PCR+Rapid: 18,8%‼️
Υπό διερεύνηση: 232‼️

⚠️Άρχισε η αύξηση και στους διασωληνωμένους

#covid19 #co…"	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1	0	2022	6	27
653	2022-06-27 21:23:32	RT @VePZVughT9Iapw2: Θετικός στην Κεραμεως ο κορονοιος	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	19	0	2022	6	27
654	2022-06-27 21:23:26	RT @grtimes_: Σαρηγιάννης: Τα μοντέλα «δείχνουν» 25.000 κρούσματα ημερησίως έως τις 15 Ιουλίου -  	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	2	0	2022	6	27
655	2022-06-27 21:23:02	RT @Kouti_Pandoras: Ο πραγματικός αριθμός των ημερήσιων κρουσμάτων θα μπορούσε ήδη να είναι διπλάσιος από τα 10.000 περίπου κρούσματα που κ…	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1	0	2022	6	27
656	2022-06-27 21:22:52	RT @VePZVughT9Iapw2: Θετικός στην Κεραμεως ο κορονοιος	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	19	0	2022	6	27
657	2022-06-27 21:16:37	"RT @elina_antoniou: Η ευλογια των Πιθηκων εκανε παρτουζα
Αγριεψε ο κορονοιος,εβγαλε δοντακια
Κ μας φερνει την 4η δοση..
Να αυτα δεν μπορω."	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	92	0	2022	6	27
658	2022-06-27 21:13:16	RT @VePZVughT9Iapw2: Για τους νεκρούς φταίνε οι νεκροί, για τους σεισμους οι σεισμοπαθείς, για τις πλημμύρες οι πλημμυροπαθεις, για την ακρ…	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	152	0	2022	6	27
659	2022-06-27 21:10:07	RT @VePZVughT9Iapw2: Επιτέλους βρέθηκε και κάτι θετικό στην Κεραμεως #κορονοιος	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	5	0	2022	6	27
660	2022-06-27 21:09:04	"RT @mynews_gr: Τι αναφέρει σε δήλωσή του ο Υπουργός Υγείας #Mynewsgr 
#Πλευρης #κορωνοιος #κορονοιος #Εμβολιο 
 "	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1	0	2022	6	27
661	2022-06-27 21:05:34	"RT @documentonews: 🔴 Για την κυβερνητική μονοφωνία των καναλιών φταίει ο... κορονοϊός
 
Ερώτηση του δημοσιογράφου του documentonews, Μηνά Κ…"	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	22	0	2022	6	27
662	2022-06-27 21:05:05	Κορονοϊός: Επιστρέφει η μάσκα στη Γαλλία λόγω έξαρσης κρουσμάτων: Μάσκες σε Μέσα Μεταφοράς και κλειστούς χώρους στη…  	"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>"	0	0	2022	6	27
663	2022-06-27 21:03:42	RT @VePZVughT9Iapw2: Για τους νεκρούς φταίνε οι νεκροί, για τους σεισμους οι σεισμοπαθείς, για τις πλημμύρες οι πλημμυροπαθεις, για την ακρ…	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	152	0	2022	6	27
664	2022-06-27 20:59:57	RT @VePZVughT9Iapw2: Για τους νεκρούς φταίνε οι νεκροί, για τους σεισμους οι σεισμοπαθείς, για τις πλημμύρες οι πλημμυροπαθεις, για την ακρ…	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	152	0	2022	6	27
665	2022-06-27 20:52:21	RT @VePZVughT9Iapw2: Για τους νεκρούς φταίνε οι νεκροί, για τους σεισμους οι σεισμοπαθείς, για τις πλημμύρες οι πλημμυροπαθεις, για την ακρ…	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	152	0	2022	6	27
666	2022-06-27 20:51:35	RT @VePZVughT9Iapw2: Για τους νεκρούς φταίνε οι νεκροί, για τους σεισμους οι σεισμοπαθείς, για τις πλημμύρες οι πλημμυροπαθεις, για την ακρ…	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	152	0	2022	6	27
667	2022-06-27 20:49:51	RT @theFAQgr: Για τα στοιχεία της έκθεσης του ΕΣΡ που αποδεικνύουν την... μονοκρατία Μητσοτάκη στα κανάλια (η τηλεοπτική προβολή της κυβέρν…	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	21	0	2022	6	27
668	2022-06-27 20:48:53	RT @VePZVughT9Iapw2: Για τους νεκρούς φταίνε οι νεκροί, για τους σεισμους οι σεισμοπαθείς, για τις πλημμύρες οι πλημμυροπαθεις, για την ακρ…	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	152	0	2022	6	27
669	2022-06-27 20:47:33	New post (Ανύπαρκτη η πολυφωνία ακόμη και στη δημόσια τηλεόραση; Βρήκαμε τον «ένοχο»! Ο κορονοϊός φταίει που τα καν…  	"<a href=""https://my24group.com"" rel=""nofollow"">What´s new from my24group.com</a>"	0	0	2022	6	27
670	2022-06-27 20:40:51	RT @Neolaia_Syriza: Μετά τις αντιδράσεις, ο ΦΠΑ στις μάσκες θα παραμείνει στο 6% μέχρι τον Δεκέμβρη. #κορονοιος	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	6	0	2022	6	27
671	2022-06-27 20:39:41	RT @Neolaia_Syriza: Μετά τις αντιδράσεις, ο ΦΠΑ στις μάσκες θα παραμείνει στο 6% μέχρι τον Δεκέμβρη. #κορονοιος	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	6	0	2022	6	27
672	2022-06-27 20:37:30	RT @Neolaia_Syriza: Μετά τις αντιδράσεις, ο ΦΠΑ στις μάσκες θα παραμείνει στο 6% μέχρι τον Δεκέμβρη. #κορονοιος	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	6	0	2022	6	27
673	2022-06-27 20:31:58	RT @VePZVughT9Iapw2: Για τους νεκρούς φταίνε οι νεκροί, για τους σεισμους οι σεισμοπαθείς, για τις πλημμύρες οι πλημμυροπαθεις, για την ακρ…	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	152	0	2022	6	27
674	2022-06-27 20:27:47	"Θετικός ξανά από Κεραμέως ο κορονοιός ..
#Κεραμεως"	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	1	2022	6	27
675	2022-06-27 20:23:53	RT @VePZVughT9Iapw2: Για τους νεκρούς φταίνε οι νεκροί, για τους σεισμους οι σεισμοπαθείς, για τις πλημμύρες οι πλημμυροπαθεις, για την ακρ…	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	152	0	2022	6	27
676	2022-06-27 20:21:33	@penny88613066 Ξαφνικά κορονοΐος🙄🙄γκου χου	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	9	2022	6	27
677	2022-06-27 20:20:46	RT @VePZVughT9Iapw2: Για τους νεκρούς φταίνε οι νεκροί, για τους σεισμους οι σεισμοπαθείς, για τις πλημμύρες οι πλημμυροπαθεις, για την ακρ…	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	152	0	2022	6	27
678	2022-06-27 20:14:20	@penny88613066 Κορονοιος, εκβιαζοιος... ποιος να ξερει πια τόσα που ακουμε.	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	1	2022	6	27
679	2022-06-27 20:13:52	@penny88613066 Έλεος όμως από καθυστερήσεις χορτάσαμε...μια οι γιορτές του Πάσχα,μια του Αγίου Πνεύματος,τώρα ο κορονοιος	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	2	2022	6	27
680	2022-06-27 20:12:29	Κορονοϊός – Γαλλία: Επιστρέφουν οι μάσκες στα μέσα μαζικής μεταφοράς  	"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>"	0	0	2022	6	27
681	2022-06-27 20:12:27	Κορονοϊός – Γαλλία: Επιστρέφουν οι μάσκες στα μέσα μαζικής μεταφοράς  	"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>"	0	0	2022	6	27
682	2022-06-27 20:11:07	RT @VePZVughT9Iapw2: Για τους νεκρούς φταίνε οι νεκροί, για τους σεισμους οι σεισμοπαθείς, για τις πλημμύρες οι πλημμυροπαθεις, για την ακρ…	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	152	0	2022	6	27
683	2022-06-27 20:08:32	RT @VePZVughT9Iapw2: Για τους νεκρούς φταίνε οι νεκροί, για τους σεισμους οι σεισμοπαθείς, για τις πλημμύρες οι πλημμυροπαθεις, για την ακρ…	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	152	0	2022	6	27
684	2022-06-27 20:05:21	RT @VePZVughT9Iapw2: Επιτέλους βρέθηκε και κάτι θετικό στην Κεραμεως #κορονοιος	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	5	0	2022	6	27
685	2022-06-27 20:04:14	"Κορονοϊός – Γαλλία: Επιστρέφουν οι μάσκες στα μέσα μαζικής μεταφοράς 
 "	"<a href=""https://www.tromaktiko.gr"" rel=""nofollow"">auto-tromaktiko</a>"	0	0	2022	6	27
686	2022-06-27 20:02:00	Μαλακακο μου τις επιλογές σου πληρώνεις. Εσένα θελουν να ξεφτιλισουν οχι την οικογένειά σου. Εσυ ψηφίζες τους νόμου…  	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	15	2022	6	27
687	2022-06-27 20:01:27	RT @VePZVughT9Iapw2: Για τους νεκρούς φταίνε οι νεκροί, για τους σεισμους οι σεισμοπαθείς, για τις πλημμύρες οι πλημμυροπαθεις, για την ακρ…	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	152	0	2022	6	27
688	2022-06-27 20:00:55	RT @VePZVughT9Iapw2: Θετικός στην Κεραμεως ο κορονοιος	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	19	0	2022	6	27
689	2022-06-27 19:58:41	RT @VePZVughT9Iapw2: Για τους νεκρούς φταίνε οι νεκροί, για τους σεισμους οι σεισμοπαθείς, για τις πλημμύρες οι πλημμυροπαθεις, για την ακρ…	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	152	0	2022	6	27
690	2022-06-27 19:57:16	"RT @documentonews: 🔴 Για την κυβερνητική μονοφωνία των καναλιών φταίει ο... κορονοϊός
 
Ερώτηση του δημοσιογράφου του documentonews, Μηνά Κ…"	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	22	0	2022	6	27
691	2022-06-27 19:55:20	Ανύπαρκτη η πολυφωνία ακόμη και στη δημόσια τηλεόραση; Βρήκαμε τον «ένοχο»! Ο κορονοϊός φταίει που τα κανάλια παίζο…  	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	2	2022	6	27
692	2022-06-27 19:55:18	"RT @documentonews: 🔴 Για την κυβερνητική μονοφωνία των καναλιών φταίει ο... κορονοϊός
 
Ερώτηση του δημοσιογράφου του documentonews, Μηνά Κ…"	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	22	0	2022	6	27
693	2022-06-27 19:54:11	"RT @documentonews: 🔴 Για την κυβερνητική μονοφωνία των καναλιών φταίει ο... κορονοϊός
 
Ερώτηση του δημοσιογράφου του documentonews, Μηνά Κ…"	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	22	0	2022	6	27
694	2022-06-27 19:54:03	RT @VePZVughT9Iapw2: Για τους νεκρούς φταίνε οι νεκροί, για τους σεισμους οι σεισμοπαθείς, για τις πλημμύρες οι πλημμυροπαθεις, για την ακρ…	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	152	0	2022	6	27
695	2022-06-27 19:50:03	RT @VePZVughT9Iapw2: Για τους νεκρούς φταίνε οι νεκροί, για τους σεισμους οι σεισμοπαθείς, για τις πλημμύρες οι πλημμυροπαθεις, για την ακρ…	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	152	0	2022	6	27
696	2022-06-27 19:46:21	RT @VePZVughT9Iapw2: Για τους νεκρούς φταίνε οι νεκροί, για τους σεισμους οι σεισμοπαθείς, για τις πλημμύρες οι πλημμυροπαθεις, για την ακρ…	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	152	0	2022	6	27
697	2022-06-27 19:45:16	RT @VePZVughT9Iapw2: Για τους νεκρούς φταίνε οι νεκροί, για τους σεισμους οι σεισμοπαθείς, για τις πλημμύρες οι πλημμυροπαθεις, για την ακρ…	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	152	0	2022	6	27
698	2022-06-27 19:45:12	RT @VePZVughT9Iapw2: Για τους νεκρούς φταίνε οι νεκροί, για τους σεισμους οι σεισμοπαθείς, για τις πλημμύρες οι πλημμυροπαθεις, για την ακρ…	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	152	0	2022	6	27
699	2022-06-27 19:44:14	RT @VePZVughT9Iapw2: Για τους νεκρούς φταίνε οι νεκροί, για τους σεισμους οι σεισμοπαθείς, για τις πλημμύρες οι πλημμυροπαθεις, για την ακρ…	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	152	0	2022	6	27
700	2022-06-27 19:42:56	RT @VePZVughT9Iapw2: Για τους νεκρούς φταίνε οι νεκροί, για τους σεισμους οι σεισμοπαθείς, για τις πλημμύρες οι πλημμυροπαθεις, για την ακρ…	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	152	0	2022	6	27
701	2022-06-27 19:39:22	RT @GKakarinos: Πάντως να ξέρετε το να βγαίνει ο Παυλακης κάθε δεύτερη μέρα και να λέει ότι τα #εμβολια δεν προστατεύουν από λοίμωξη και τη…	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	10	0	2022	6	27
702	2022-06-27 19:38:51	@AretiAthanasiu @coach_jac13 @joikonomou Το αφηγημα της κυβερνησης 3 χρονια...για ολα φταιει ο κορονοιος και ο Τσιπ…  	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	2	2022	6	27
703	2022-06-27 19:37:22	RT @KaterinaU2: Πως περνάει ο κορονοιος το καλοκαίρι…😂😂  	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	8	0	2022	6	27
704	2022-06-27 19:36:15	Κορωνοϊός: Αυξάνονται τα κρούσματα στη Γαλλία. «Φορέστε ξανά μάσκες στα ΜΜΜ και όπου επικρατεί συνωστισμός» #ΓΑΛΛΙΑ…  	"<a href=""https://www.thepresident.gr"" rel=""nofollow"">ThePresidentSharePostApp</a>"	0	1	2022	6	27
705	2022-06-27 19:34:18	RT @Neolaia_Syriza: Από το 6% στο 24% ο ΦΠΑ στις μάσκες με τροπολογία της κυβέρνησης. Μάλλον τελείωσε η πανδημία κι ας έχουμε 10.000 κρούσμ…	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	17	0	2022	6	27
706	2022-06-27 19:31:49	RT @VePZVughT9Iapw2: Για τους νεκρούς φταίνε οι νεκροί, για τους σεισμους οι σεισμοπαθείς, για τις πλημμύρες οι πλημμυροπαθεις, για την ακρ…	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	152	0	2022	6	27
707	2022-06-27 19:30:40	RT @VePZVughT9Iapw2: Θετικός στην Κεραμεως ο κορονοιος	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	19	0	2022	6	27
708	2022-06-27 19:27:47	RT @VePZVughT9Iapw2: Για τους νεκρούς φταίνε οι νεκροί, για τους σεισμους οι σεισμοπαθείς, για τις πλημμύρες οι πλημμυροπαθεις, για την ακρ…	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	152	0	2022	6	27
709	2022-06-27 19:25:59	RT @VePZVughT9Iapw2: Θετικός στην Κεραμεως ο κορονοιος	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	19	0	2022	6	27
710	2022-06-27 19:24:12	RT @VePZVughT9Iapw2: Για τους νεκρούς φταίνε οι νεκροί, για τους σεισμους οι σεισμοπαθείς, για τις πλημμύρες οι πλημμυροπαθεις, για την ακρ…	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	152	0	2022	6	27
711	2022-06-27 19:24:10	@4everRedskin Πάνω του ο κορονοϊός.	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	2	2022	6	27
